mID,moment,CPU
661091,8.31581e+11,0.2559059
661091,8.30247e+11,0.3203754
661091,8.30938e+11,0.282318
661091,8.32385e+11,0.2971566
661091,8.31122e+11,0.2681078
661091,8.30044e+11,0.3275209
661091,8.28024e+11,0.2657359
661091,8.31011e+11,0.2681078
661091,8.28026e+11,0.2657359
661091,8.30599e+11,0.290942
661091,8.31925e+11,0.2730011
661091,8.28992e+11,0.3085495
661091,8.30347e+11,0.3203754
661091,8.30652e+11,0.290942
661091,8.30263e+11,0.3203754
661091,8.28085e+11,0.2657359
661091,8.31856e+11,0.2599737
661091,8.30559e+11,0.290942
661091,8.3131e+11,0.2559059
661091,8.29258e+11,0.3197954
661091,8.29352e+11,0.3197954
661091,8.31313e+11,0.2559059
661091,8.31311e+11,0.2559059
661091,8.3118e+11,0.2681078
661091,8.28465e+11,0.2803426
661091,8.296e+11,0.1104558
661091,8.31871e+11,0.2599737
661091,8.32178e+11,0.2730011
661091,8.30705e+11,0.282318
661091,8.29664e+11,0.1104558
661091,8.29011e+11,0.3085495
661091,8.28079e+11,0.2657359
661091,8.29917e+11,0.3275209
661091,8.29776e+11,0.1104558
661091,8.31995e+11,0.2730011
661091,8.32228e+11,0.2971566
661091,8.30986e+11,0.282318
661091,8.3247e+11,0.2971566
661091,8.32446e+11,0.2971566
661091,8.30681e+11,0.290942
661091,8.31959e+11,0.2730011
661091,8.29347e+11,0.3197954
661091,8.28006e+11,0.2657359
661091,8.29204e+11,0.3197954
661091,8.32366e+11,0.2971566
661091,8.324e+11,0.2971566
661091,8.2873e+11,0.3062849
661091,8.31464e+11,0.2559059
661091,8.2905e+11,0.3085495
661091,8.28545e+11,0.2803426
661091,8.30193e+11,0.3203754
661091,8.3157e+11,0.2559059
661091,8.28148e+11,0.2657359
661091,8.31742e+11,0.2599737
661091,8.29134e+11,0.3085495
661091,8.29722e+11,0.1104558
661091,8.3214e+11,0.2730011
661091,8.29717e+11,0.1104558
661091,8.31127e+11,0.2681078
661091,8.31178e+11,0.2681078
661091,8.27908e+11,0.2753855
661091,8.29135e+11,0.3085495
661091,8.29296e+11,0.3197954
661091,8.32145e+11,0.2730011
661091,8.28139e+11,0.2657359
661091,8.30062e+11,0.3275209
661091,8.29592e+11,0.1104558
661091,8.30403e+11,0.290942
661091,8.27711e+11,0.2733145
661091,8.2959e+11,0.1104558
661091,8.31837e+11,0.2599737
661091,8.29605e+11,0.1104558
661091,8.31061e+11,0.2681078
661091,8.31809e+11,0.2599737
661091,8.29025e+11,0.3085495
661091,8.30413e+11,0.290942
661091,8.32192e+11,0.2730011
661091,8.27826e+11,0.2733145
661091,8.29942e+11,0.3275209
661091,8.31124e+11,0.2681078
661091,8.32189e+11,0.2730011
661091,8.29862e+11,0.3275209
661091,8.28788e+11,0.3062849
661091,8.29214e+11,0.3197954
661091,8.27722e+11,0.2733145
661091,8.29642e+11,0.1104558
661091,8.29229e+11,0.3197954
661091,8.29117e+11,0.3085495
661091,8.29515e+11,0.1104558
661091,8.30206e+11,0.3203754
661091,8.3022e+11,0.3203754
661091,8.29687e+11,0.1104558
661091,8.2849e+11,0.2803426
661091,8.29024e+11,0.3085495
661091,8.31662e+11,0.2599737
661091,8.30412e+11,0.290942
661091,8.30279e+11,0.3203754
661091,8.29365e+11,0.3197954
661091,8.31877e+11,0.2599737
661091,8.31141e+11,0.2681078
661091,8.28171e+11,0.2657359
661091,8.29823e+11,0.3275209
661091,8.30266e+11,0.3203754
661091,8.32484e+11,0.2971566
661091,8.31905e+11,0.2730011
661091,8.31678e+11,0.2599737
661091,8.29406e+11,0.3197954
661091,8.31862e+11,0.2599737
661091,8.28945e+11,0.3085495
661091,8.29872e+11,0.3275209
661091,8.31751e+11,0.2599737
661091,8.31874e+11,0.2599737
661091,8.31782e+11,0.2599737
661091,8.28734e+11,0.3062849
661091,8.32057e+11,0.2730011
661091,8.30979e+11,0.282318
