mID,moment,CPU
661091,7.71214e+11,0.3779812
661091,7.6761e+11,0.41392
661091,7.69428e+11,0.4174122
661091,7.69775e+11,0.4233069
661091,7.69466e+11,0.4174122
661091,7.722e+11,0.3643451
661091,7.6919e+11,0.358416
661091,7.68576e+11,0.421075
661091,7.68542e+11,0.421075
661091,7.67669e+11,0.41392
661091,7.70929e+11,0.3814448
661091,7.6957e+11,0.4237914
661091,7.70089e+11,0.3675148
661091,7.71308e+11,0.3505408
661091,7.70694e+11,0.3617865
661091,7.70207e+11,0.3501983
661091,7.7168e+11,0.3532465
661091,7.71307e+11,0.3505408
661091,7.69534e+11,0.4233069
661091,7.71609e+11,0.3532465
661091,7.7036e+11,0.3501983
661091,7.70531e+11,0.3984284
661091,7.67912e+11,0.403671
661091,7.68694e+11,0.407079
661091,7.6973e+11,0.4233069
661091,7.70544e+11,0.3984284
661091,7.69883e+11,0.3670876
661091,7.7099e+11,0.3814448
661091,7.67793e+11,0.403671
661091,7.69412e+11,0.4174122
661091,7.69577e+11,0.4233069
661091,7.71828e+11,0.3532465
661091,7.72286e+11,0.3643451
661091,7.69533e+11,0.4233069
661091,7.69962e+11,0.3675148
661091,7.7196e+11,0.3544881
661091,7.68083e+11,0.404923
661091,7.70326e+11,0.3501983
661091,7.72401e+11,0.4026751
661091,7.69332e+11,0.4174122
661091,7.71933e+11,0.3544881
661091,7.68684e+11,0.407079
661091,7.70215e+11,0.3501983
661091,7.71997e+11,0.3544881
661091,7.70134e+11,0.3542263
661091,7.72264e+11,0.3643451
661091,7.71149e+11,0.3779812
661091,7.69344e+11,0.4174122
661091,7.68289e+11,0.404923
661091,7.71836e+11,0.3532465
661091,7.69157e+11,0.356507
661091,7.6759e+11,0.41392
661091,7.71343e+11,0.3505408
661091,7.72202e+11,0.3643451
661091,7.69819e+11,0.3670876
661091,7.69676e+11,0.4233069
661091,7.69657e+11,0.4233069
661091,7.70852e+11,0.3814448
661091,7.68737e+11,0.407079
661091,7.68122e+11,0.404923
661091,7.70819e+11,0.3814448
661091,7.69696e+11,0.4233069
661091,7.70361e+11,0.3501983
661091,7.72197e+11,0.3544881
661091,7.70247e+11,0.3501983
661091,7.68129e+11,0.404923
661091,7.67958e+11,0.403671
661091,7.71538e+11,0.3505408
661091,7.71446e+11,0.3505408
661091,7.71741e+11,0.3532465
661091,7.68516e+11,0.421075
661091,7.68212e+11,0.404923
661091,7.7165e+11,0.3532465
661091,7.70355e+11,0.3501983
661091,7.71015e+11,0.3779812
661091,7.70549e+11,0.3984284
661091,7.68491e+11,0.421075
661091,7.68109e+11,0.404923
661091,7.72471e+11,0.4026751
661091,7.68319e+11,0.421075
661091,7.70225e+11,0.3501983
661091,7.71252e+11,0.3779812
661091,7.70256e+11,0.3501983
661091,7.7147e+11,0.3505408
661091,7.69688e+11,0.4233069
661091,7.69478e+11,0.4174122
661091,7.71585e+11,0.3505408
661091,7.71161e+11,0.3779812
661091,7.69827e+11,0.3670876
661091,7.67922e+11,0.403671
661091,7.69169e+11,0.356507
661091,7.71189e+11,0.3779812
661091,7.69026e+11,0.356507
