mID,moment,CPU
661091,6.29551e+11,0.1467641
661091,6.31571e+11,0.2408842
661091,6.2941e+11,0.1467641
661091,6.30075e+11,0.1419564
661091,6.30742e+11,0.1316183
661091,6.32033e+11,0.1158624
661091,6.29089e+11,0.2195352
661091,6.30101e+11,0.1419564
661091,6.30408e+11,0.1311904
661091,6.31282e+11,0.3805916
661091,6.29604e+11,0.1467641
661091,6.29215e+11,0.2479296
661091,6.31345e+11,0.3805916
661091,6.2931e+11,0.1826196
661091,6.28569e+11,0.1550623
661091,6.28823e+11,0.2180552
661091,6.27322e+11,0.1668264
661091,6.28982e+11,0.2195352
661091,6.30914e+11,0.2314692
661091,6.31828e+11,0.1158624
661091,6.29004e+11,0.2195352
661091,6.29971e+11,0.1540013
661091,6.28288e+11,0.1586382
661091,6.2821e+11,0.1586382
661091,6.31341e+11,0.3805916
661091,6.30246e+11,0.1419564
661091,6.32096e+11,0.1158624
661091,6.29177e+11,0.2479296
661091,6.31018e+11,0.2314692
661091,6.31525e+11,0.2410206
661091,6.28099e+11,0.1586934
661091,6.27381e+11,0.1668264
661091,6.28578e+11,0.1550623
661091,6.31647e+11,0.1871142
661091,6.30354e+11,0.1311904
661091,6.31522e+11,0.2410206
661091,6.29888e+11,0.1540013
661091,6.2902e+11,0.2195352
661091,6.28503e+11,0.1550623
661091,6.31237e+11,0.3805916
661091,6.27624e+11,0.1651033
661091,6.31421e+11,0.3805916
661091,6.28124e+11,0.1586934
661091,6.30343e+11,0.1311904
661091,6.3065e+11,0.1316183
661091,6.27249e+11,0.1740253
661091,6.31533e+11,0.2408842
661091,6.28851e+11,0.2180552
661091,6.31795e+11,0.1255942
661091,6.28307e+11,0.1586382
661091,6.31471e+11,0.3805916
661091,6.31147e+11,0.2314692
661091,6.28058e+11,0.1586934
661091,6.30821e+11,0.1316183
661091,6.31667e+11,0.1258145
661091,6.31878e+11,0.1158624
661091,6.31135e+11,0.2314692
661091,6.30692e+11,0.1316183
661091,6.29752e+11,0.1540013
661091,6.27302e+11,0.1668264
661091,6.31946e+11,0.1158624
661091,6.30547e+11,0.1311904
661091,6.31938e+11,0.1158624
661091,6.29053e+11,0.2195352
661091,6.30849e+11,0.1316183
661091,6.28912e+11,0.2180552
661091,6.27719e+11,0.1651033
661091,6.30691e+11,0.1316183
661091,6.28346e+11,0.1586382
661091,6.28145e+11,0.1586934
661091,6.29354e+11,0.1826196
661091,6.30019e+11,0.1422139
661091,6.27841e+11,0.1651033
661091,6.30544e+11,0.1311904
661091,6.31745e+11,0.1255942
661091,6.29607e+11,0.1467641
661091,6.29397e+11,0.1826196
661091,6.29704e+11,0.1540013
661091,6.31437e+11,0.3805916
