mID,moment,CPU
661091,8.85902e+11,0.383466
661091,8.87689e+11,0.274925
661091,8.87625e+11,0.274925
661091,8.83322e+11,0.3187407
661091,8.84625e+11,0.386436
661091,8.84116e+11,0.347951
661091,8.85181e+11,0.3438078
661091,8.87195e+11,0.354568
661091,8.86167e+11,0.383466
661091,8.84154e+11,0.347951
661091,8.86888e+11,0.318941
661091,8.84544e+11,0.386436
661091,8.86724e+11,0.306552
661091,8.84724e+11,0.394466
661091,8.82869e+11,0.363849
661091,8.86618e+11,0.306552
661091,8.85617e+11,0.3721726
661091,8.87044e+11,0.318941
661091,8.86767e+11,0.306552
661091,8.85996e+11,0.383466
661091,8.85382e+11,0.370648
661091,8.84895e+11,0.394466
661091,8.85995e+11,0.383466
661091,8.84222e+11,0.347951
661091,8.85048e+11,0.3438088
661091,8.85219e+11,0.3438078
661091,8.826e+11,0.36214
661091,8.84418e+11,0.386436
661091,8.85232e+11,0.3438078
661091,8.84571e+11,0.386436
661091,8.85678e+11,0.3721726
661091,8.82993e+11,0.327753
661091,8.841e+11,0.312611
661091,8.86347e+11,0.383518
661091,8.85696e+11,0.3721726
661091,8.8465e+11,0.3810676
661091,8.85881e+11,0.394885
661091,8.84307e+11,0.347951
661091,8.85014e+11,0.3438088
661091,8.87089e+11,0.296541
661091,8.85282e+11,0.3438078
661091,8.83372e+11,0.331013
661091,8.85837e+11,0.394885
661091,8.84032e+11,0.3227
661091,8.87467e+11,0.274925
661091,8.83302e+11,0.3187407
661091,8.86031e+11,0.383466
661091,8.84507e+11,0.386436
661091,8.84364e+11,0.347951
661091,8.86726e+11,0.306552
661091,8.87587e+11,0.274925
661091,8.8281e+11,0.360149
661091,8.84384e+11,0.347951
661091,8.85049e+11,0.3438088
661091,8.84425e+11,0.386436
661091,8.83329e+11,0.331013
661091,8.82646e+11,0.36214
661091,8.86236e+11,0.383518
661091,8.84332e+11,0.347951
661091,8.86226e+11,0.383518
661091,8.87139e+11,0.354568
661091,8.83204e+11,0.3187407
661091,8.87013e+11,0.318941
661091,8.86733e+11,0.306552
661091,8.86338e+11,0.383518
661091,8.85703e+11,0.3721726
661091,8.85671e+11,0.3721726
661091,8.85237e+11,0.3438078
661091,8.86264e+11,0.383518
661091,8.83691e+11,0.381104
661091,8.87413e+11,0.274925
