mID,moment,CPU
661091,6.26414e+11,0.1801863
661091,6.2664e+11,0.1801863
661091,6.23758e+11,0.2140565
661091,6.25651e+11,0.1923154
661091,6.26987e+11,0.0400704
661091,6.26454e+11,0.1801863
661091,6.22714e+11,0.2381195
661091,6.26992e+11,0.0400704
661091,6.25051e+11,0.1999344
661091,6.22497e+11,0.2431034
661091,6.24744e+11,0.2000515
661091,6.23936e+11,0.2140565
661091,6.26157e+11,0.1839584
661091,6.2458e+11,0.2110584
661091,6.23553e+11,0.0382485
661091,6.25298e+11,0.1968845
661091,6.22261e+11,0.2431034
661091,6.26036e+11,0.1836315
661091,6.24623e+11,0.2000515
661091,6.22633e+11,0.2381195
661091,6.23852e+11,0.2140565
661091,6.26586e+11,0.1801863
661091,6.24188e+11,0.2107874
661091,6.22751e+11,0.2381195
661091,6.23851e+11,0.2140565
661091,6.24153e+11,0.2107874
661091,6.2542e+11,0.1918265
661091,6.23075e+11,0.2375615
661091,6.22504e+11,0.2381195
661091,6.23534e+11,0.0382485
661091,6.26816e+11,0.0400704
661091,6.25781e+11,0.1923154
661091,6.26121e+11,0.1839584
661091,6.23409e+11,0.0382485
661091,6.24203e+11,0.2107874
661091,6.25118e+11,0.1999344
661091,6.263e+11,0.1839584
661091,6.25836e+11,0.1836315
661091,6.26968e+11,0.0400704
661091,6.23699e+11,0.0382485
661091,6.24945e+11,0.1999344
661091,6.25678e+11,0.1923154
661091,6.22759e+11,0.2381195
661091,6.23693e+11,0.0382485
661091,6.25323e+11,0.1968845
661091,6.23206e+11,0.2314675
661091,6.25905e+11,0.1836315
661091,6.24904e+11,0.1999344
661091,6.26593e+11,0.1801863
661091,6.23887e+11,0.2140565
661091,6.25369e+11,0.1918265
661091,6.22363e+11,0.2431034
661091,6.25541e+11,0.1923154
661091,6.23226e+11,0.2314675
661091,6.265e+11,0.1801863
661091,6.25727e+11,0.1923154
661091,6.24741e+11,0.2000515
661091,6.23745e+11,0.2140565
661091,6.26914e+11,0.0400704
661091,6.26589e+11,0.1801863
661091,6.26604e+11,0.1801863
661091,6.23155e+11,0.2314675
661091,6.24082e+11,0.2107874
661091,6.26073e+11,0.1836315
661091,6.24965e+11,0.1999344
661091,6.24995e+11,0.1999344
661091,6.22596e+11,0.2381195
661091,6.24194e+11,0.2107874
661091,6.23559e+11,0.0382485
661091,6.25939e+11,0.1836315
661091,6.22571e+11,0.2381195
661091,6.25407e+11,0.1918265
661091,6.25714e+11,0.1923154
661091,6.25015e+11,0.1999344
661091,6.23423e+11,0.0382485
661091,6.23796e+11,0.2140565
661091,6.26235e+11,0.1839584
661091,6.24014e+11,0.2107874
661091,6.24679e+11,0.2000515
661091,6.25764e+11,0.1923154
661091,6.24317e+11,0.2110584
661091,6.26731e+11,0.0400704
661091,6.23705e+11,0.2140565
661091,6.22371e+11,0.2431034
661091,6.23026e+11,0.2375615
661091,6.2414e+11,0.2107874
661091,6.25031e+11,0.1999344
661091,6.25338e+11,0.1968845
661091,6.26131e+11,0.1839584
661091,6.22964e+11,0.2375615
661091,6.25572e+11,0.1923154
661091,6.25865e+11,0.1836315
661091,6.26661e+11,0.1801863
661091,6.24259e+11,0.2107874
661091,6.23405e+11,0.0382485
661091,6.24272e+11,0.2107874
661091,6.25881e+11,0.1836315
661091,6.26842e+11,0.0400704
661091,6.24932e+11,0.1999344
661091,6.26048e+11,0.1836315
661091,6.2468e+11,0.2000515
661091,6.24156e+11,0.2107874
661091,6.24663e+11,0.2000515
661091,6.23818e+11,0.2140565
661091,6.22688e+11,0.2381195
661091,6.2559e+11,0.1923154
661091,6.26769e+11,0.0400704
661091,6.22671e+11,0.2381195
661091,6.2253e+11,0.2381195
661091,6.26416e+11,0.1801863
661091,6.23285e+11,0.2314675
661091,6.26544e+11,0.1801863
661091,6.26669e+11,0.1801863
661091,6.23435e+11,0.0382485
661091,6.26858e+11,0.0400704
661091,6.22347e+11,0.2431034
661091,6.26198e+11,0.1839584
661091,6.24429e+11,0.2110584
661091,6.26466e+11,0.1801863
661091,6.23547e+11,0.0382485
661091,6.24218e+11,0.2107874
661091,6.23731e+11,0.2140565
661091,6.26271e+11,0.1839584
661091,6.25216e+11,0.1918265
661091,6.26908e+11,0.0400704
661091,6.24138e+11,0.2107874
661091,6.24888e+11,0.2000515
661091,6.22558e+11,0.2381195
661091,6.23443e+11,0.0382485
661091,6.23934e+11,0.2140565
661091,6.24959e+11,0.1999344
661091,6.25266e+11,0.1968845
661091,6.23627e+11,0.0382485
661091,6.23932e+11,0.2140565
661091,6.2449e+11,0.2110584
661091,6.24997e+11,0.1999344
661091,6.22521e+11,0.2381195
661091,6.25536e+11,0.1923154
661091,6.26838e+11,0.0400704
661091,6.24538e+11,0.2110584
661091,6.26076e+11,0.1836315
661091,6.23868e+11,0.2140565
661091,6.24084e+11,0.2107874
661091,6.24591e+11,0.2110584
661091,6.26234e+11,0.1839584
661091,6.24893e+11,0.2000515
661091,6.24752e+11,0.2000515
661091,6.23704e+11,0.2140565
661091,6.23815e+11,0.2140565
661091,6.24122e+11,0.2107874
661091,6.2276e+11,0.2381195
661091,6.23919e+11,0.2140565
661091,6.24946e+11,0.1999344
661091,6.25337e+11,0.1968845
661091,6.24165e+11,0.2107874
661091,6.22519e+11,0.2381195
661091,6.24943e+11,0.1999344
661091,6.26165e+11,0.1839584
661091,6.2676e+11,0.0400704
661091,6.25769e+11,0.1923154
661091,6.24607e+11,0.2000515
661091,6.23961e+11,0.2140565
661091,6.25621e+11,0.1923154
661091,6.22713e+11,0.2381195
661091,6.22762e+11,0.2381195
661091,6.26065e+11,0.1836315
661091,6.22525e+11,0.2381195
661091,6.25646e+11,0.1923154
661091,6.26613e+11,0.1801863
661091,6.25363e+11,0.1918265
661091,6.23272e+11,0.2314675
661091,6.24569e+11,0.2110584
661091,6.22565e+11,0.2381195
661091,6.26774e+11,0.0400704
661091,6.24111e+11,0.2107874
661091,6.26822e+11,0.0400704
661091,6.26783e+11,0.0400704
661091,6.2585e+11,0.1836315
661091,6.253e+11,0.1968845
661091,6.26629e+11,0.1801863
661091,6.24954e+11,0.1999344
661091,6.22744e+11,0.2381195
661091,6.24822e+11,0.2000515
661091,6.25858e+11,0.1836315
661091,6.26011e+11,0.1836315
661091,6.25735e+11,0.1923154
661091,6.22745e+11,0.2381195
661091,6.26973e+11,0.0400704
661091,6.26925e+11,0.0400704
661091,6.26679e+11,0.1801863
661091,6.25952e+11,0.1836315
661091,6.23875e+11,0.2140565
661091,6.24433e+11,0.2110584
661091,6.24146e+11,0.2107874
661091,6.24737e+11,0.2000515
661091,6.24812e+11,0.2000515
661091,6.26849e+11,0.0400704
661091,6.26343e+11,0.1839584
661091,6.24673e+11,0.2000515
661091,6.25472e+11,0.1918265
661091,6.24811e+11,0.2000515
661091,6.24711e+11,0.2000515
661091,6.25144e+11,0.1999344
661091,6.2287e+11,0.2375615
661091,6.25077e+11,0.1999344
661091,6.25804e+11,0.1836315
661091,6.24949e+11,0.1999344
661091,6.23142e+11,0.2314675
661091,6.25522e+11,0.1923154
661091,6.25824e+11,0.1836315
661091,6.26955e+11,0.0400704
