mID,moment,CPU
661091,7.75825e+11,0.34310358
661091,7.76866e+11,0.3383246
661091,7.74096e+11,0.3575094
661091,7.77531e+11,0.3367795
661091,7.77557e+11,0.3367795
661091,7.77414e+11,0.3367795
661091,7.7706e+11,0.3415644
661091,7.76766e+11,0.3383246
661091,7.76025e+11,0.34310358
661091,7.76279e+11,0.3373334
661091,7.74538e+11,0.3866124
661091,7.74917e+11,0.3411662
661091,7.7273e+11,0.3931612
661091,7.76438e+11,0.3397465
661091,7.74031e+11,0.3575094
661091,7.74448e+11,0.3472001
661091,7.76671e+11,0.3397465
661091,7.7646e+11,0.3397465
661091,7.77427e+11,0.3367795
661091,7.76708e+11,0.3383246
661091,7.72928e+11,0.3608973
661091,7.75666e+11,0.34123666
661091,7.76798e+11,0.3383246
661091,7.76633e+11,0.3397465
661091,7.76291e+11,0.3373334
661091,7.76657e+11,0.3397465
661091,7.75663e+11,0.34123666
661091,7.72789e+11,0.3521577
661091,7.74742e+11,0.3473829
661091,7.73492e+11,0.3729356
661091,7.76034e+11,0.34310358
661091,7.75709e+11,0.34123666
661091,7.74042e+11,0.3575094
661091,7.74394e+11,0.3472001
661091,7.73773e+11,0.3479355
661091,7.77344e+11,0.3367795
661091,7.76476e+11,0.3397465
661091,7.75959e+11,0.34310358
661091,7.73032e+11,0.3608973
661091,7.74484e+11,0.3869901
661091,7.77178e+11,0.3415644
661091,7.7507e+11,0.3411662
661091,7.72913e+11,0.3608973
661091,7.77274e+11,0.3415644
661091,7.73756e+11,0.3479355
661091,7.74565e+11,0.3866124
661091,7.74424e+11,0.3472001
661091,7.72691e+11,0.3931612
661091,7.7722e+11,0.3415644
661091,7.73769e+11,0.3479355
661091,7.75514e+11,0.34123666
661091,7.75093e+11,0.3411662
661091,7.7271e+11,0.3931612
661091,7.7708e+11,0.3415644
661091,7.76509e+11,0.3397465
661091,7.75175e+11,0.3411662
661091,7.75763e+11,0.34123666
661091,7.73754e+11,0.3479355
661091,7.73956e+11,0.3504225
661091,7.76621e+11,0.3397465
661091,7.74923e+11,0.3411662
661091,7.74657e+11,0.3666729
661091,7.77475e+11,0.3367795
661091,7.74273e+11,0.3575094
661091,7.7437e+11,0.3472001
661091,7.74045e+11,0.3575094
661091,7.77063e+11,0.3415644
661091,7.76853e+11,0.3383246
661091,7.7716e+11,0.3415644
661091,7.77164e+11,0.3415644
661091,7.7671e+11,0.3383246
661091,7.76223e+11,0.3373334
661091,7.75693e+11,0.34123666
661091,7.74148e+11,0.3575094
661091,7.75889e+11,0.34310358
661091,7.76189e+11,0.3373334
661091,7.76494e+11,0.3397465
661091,7.75767e+11,0.34123666
661091,7.72587e+11,0.3931612
661091,7.76667e+11,0.3397465
661091,7.76485e+11,0.3397465
661091,7.73951e+11,0.3504225
661091,7.76239e+11,0.3373334
661091,7.76154e+11,0.3373334
661091,7.74187e+11,0.3575094
661091,7.76977e+11,0.3383246
661091,7.7253e+11,0.3931612
661091,7.76368e+11,0.3373334
661091,7.75265e+11,0.3273906
661091,7.74704e+11,0.3666729
661091,7.75835e+11,0.34310358
661091,7.77266e+11,0.3415644
661091,7.74855e+11,0.3473829
661091,7.74004e+11,0.3575094
661091,7.74957e+11,0.3411662
661091,7.75854e+11,0.34310358
661091,7.77355e+11,0.3367795
661091,7.76889e+11,0.3383246
661091,7.7681e+11,0.3383246
661091,7.7748e+11,0.3367795
661091,7.73933e+11,0.3479355
661091,7.7682e+11,0.3383246
661091,7.7629e+11,0.3373334
661091,7.76793e+11,0.3383246
661091,7.7566e+11,0.34123666
661091,7.74298e+11,0.3575094
661091,7.75496e+11,0.3285086
661091,7.767e+11,0.3383246
661091,7.74559e+11,0.3866124
661091,7.77101e+11,0.3415644
661091,7.74853e+11,0.3473829
661091,7.74712e+11,0.3475364
661091,7.7424e+11,0.3575094
661091,7.73046e+11,0.3608973
661091,7.74225e+11,0.3575094
661091,7.73872e+11,0.3479355
661091,7.76565e+11,0.3397465
661091,7.75315e+11,0.3273906
661091,7.73557e+11,0.3729356
661091,7.76836e+11,0.3383246
661091,7.7509e+11,0.3411662
661091,7.74125e+11,0.3575094
661091,7.74012e+11,0.3575094
661091,7.74903e+11,0.3411662
661091,7.74314e+11,0.3472001
661091,7.74979e+11,0.3411662
661091,7.72875e+11,0.3608973
661091,7.75729e+11,0.34123666
661091,7.73922e+11,0.3479355
661091,7.74625e+11,0.3666729
661091,7.74567e+11,0.3866124
661091,7.75494e+11,0.3285086
661091,7.73727e+11,0.3479355
661091,7.75442e+11,0.3285086
661091,7.72574e+11,0.3931612
661091,7.76765e+11,0.3383246
661091,7.74171e+11,0.3575094
661091,7.75278e+11,0.3273906
661091,7.73694e+11,0.3729356
661091,7.77007e+11,0.3415644
661091,7.76408e+11,0.3397465
661091,7.72537e+11,0.3931612
661091,7.76406e+11,0.3397465
661091,7.77373e+11,0.3367795
661091,7.77232e+11,0.3415644
661091,7.76295e+11,0.3373334
661091,7.74963e+11,0.3411662
661091,7.76966e+11,0.3383246
661091,7.76479e+11,0.3397465
661091,7.75424e+11,0.3273906
661091,7.74782e+11,0.3473829
661091,7.73532e+11,0.3729356
661091,7.76773e+11,0.3383246
661091,7.76145e+11,0.3373334
661091,7.76002e+11,0.34310358
661091,7.76694e+11,0.3397465
661091,7.74901e+11,0.3411662
661091,7.77291e+11,0.3415644
661091,7.72911e+11,0.3608973
661091,7.76155e+11,0.3373334
661091,7.77483e+11,0.3367795
661091,7.74071e+11,0.3575094
661091,7.75604e+11,0.34123666
661091,7.76397e+11,0.3373334
661091,7.77019e+11,0.3415644
661091,7.74798e+11,0.3473829
661091,7.76548e+11,0.3397465
661091,7.74405e+11,0.3472001
661091,7.77251e+11,0.3415644
661091,7.73802e+11,0.3479355
661091,7.75926e+11,0.34310358
661091,7.77097e+11,0.3415644
661091,7.77474e+11,0.3367795
661091,7.76091e+11,0.34310358
661091,7.74069e+11,0.3575094
661091,7.75784e+11,0.34123666
661091,7.74056e+11,0.3575094
661091,7.74847e+11,0.3473829
661091,7.74944e+11,0.3411662
661091,7.76222e+11,0.3373334
661091,7.73866e+11,0.3479355
661091,7.74117e+11,0.3575094
661091,7.7423e+11,0.3575094
661091,7.74513e+11,0.3867202
661091,7.75056e+11,0.3411662
661091,7.76699e+11,0.3397465
661091,7.74892e+11,0.3473829
661091,7.76883e+11,0.3383246
661091,7.74278e+11,0.3575094
661091,7.74891e+11,0.3473829
661091,7.75447e+11,0.3285086
661091,7.75498e+11,0.3285086
661091,7.74085e+11,0.3575094
661091,7.74296e+11,0.3575094
661091,7.74269e+11,0.3575094
661091,7.7742e+11,0.3367795
661091,7.73191e+11,0.3820908
661091,7.72505e+11,0.3931612
661091,7.74381e+11,0.3472001
661091,7.75243e+11,0.3273906
661091,7.73705e+11,0.3479355
661091,7.7734e+11,0.3367795
661091,7.74135e+11,0.3575094
661091,7.73379e+11,0.3820908
661091,7.76737e+11,0.3383246
661091,7.77523e+11,0.3367795
661091,7.73799e+11,0.3479355
661091,7.75002e+11,0.3411662
661091,7.74515e+11,0.3867202
661091,7.74677e+11,0.3666729
661091,7.7391e+11,0.3479355
661091,7.75444e+11,0.3285086
661091,7.7326e+11,0.3820908
661091,7.7497e+11,0.3411662
661091,7.75251e+11,0.3273906
661091,7.73602e+11,0.3729356
661091,7.72978e+11,0.3608973
661091,7.74411e+11,0.3472001
661091,7.74327e+11,0.3472001
661091,7.7564e+11,0.34123666
661091,7.76963e+11,0.3383246
661091,7.72977e+11,0.3608973
661091,7.76433e+11,0.3397465
661091,7.77324e+11,0.3367795
661091,7.74195e+11,0.3575094
661091,7.75181e+11,0.3411662
661091,7.77113e+11,0.3415644
661091,7.77546e+11,0.3367795
661091,7.77367e+11,0.3367795
661091,7.76035e+11,0.34310358
661091,7.72532e+11,0.3931612
661091,7.75375e+11,0.3273906
661091,7.75982e+11,0.34310358
661091,7.74732e+11,0.3473829
661091,7.73544e+11,0.3729356
661091,7.74227e+11,0.3575094
661091,7.74916e+11,0.3411662
661091,7.77528e+11,0.3367795
661091,7.77424e+11,0.3367795
661091,7.75832e+11,0.34310358
661091,7.76643e+11,0.3397465
661091,7.72719e+11,0.3931612
661091,7.74836e+11,0.3473829
661091,7.75727e+11,0.34123666
661091,7.75586e+11,0.34123666
661091,7.75054e+11,0.3411662
661091,7.77031e+11,0.3415644
661091,7.76804e+11,0.3383246
661091,7.75391e+11,0.3273906
661091,7.74745e+11,0.3473829
661091,7.74857e+11,0.3473829
661091,7.77247e+11,0.3415644
661091,7.74661e+11,0.3666729
661091,7.72898e+11,0.3608973
661091,7.76182e+11,0.3373334
661091,7.76847e+11,0.3383246
661091,7.76319e+11,0.3373334
661091,7.74192e+11,0.3575094
661091,7.76378e+11,0.3373334
661091,7.74325e+11,0.3472001
661091,7.77171e+11,0.3415644
661091,7.76102e+11,0.3373334
661091,7.72572e+11,0.3931612
661091,7.752e+11,0.3273906
661091,7.76377e+11,0.3373334
661091,7.76458e+11,0.3397465
661091,7.72893e+11,0.3608973
661091,7.75778e+11,0.34123666
661091,7.77318e+11,0.3367795
661091,7.72859e+11,0.3608973
661091,7.72686e+11,0.3931612
661091,7.73786e+11,0.3479355
661091,7.75972e+11,0.34310358
661091,7.77554e+11,0.3367795
661091,7.74149e+11,0.3575094
661091,7.7384e+11,0.3479355
661091,7.76519e+11,0.3397465
661091,7.73597e+11,0.3729356
661091,7.76324e+11,0.3373334
661091,7.74271e+11,0.3575094
661091,7.73144e+11,0.3820908
661091,7.74217e+11,0.3575094
661091,7.74011e+11,0.3575094
661091,7.77506e+11,0.3367795
661091,7.75868e+11,0.34310358
661091,7.73081e+11,0.3608973
661091,7.75928e+11,0.34310358
661091,7.73134e+11,0.3820908
661091,7.77078e+11,0.3415644
661091,7.75195e+11,0.3411662
661091,7.74676e+11,0.3666729
661091,7.77448e+11,0.3367795
661091,7.76253e+11,0.3373334
661091,7.76112e+11,0.3373334
661091,7.74766e+11,0.3473829
661091,7.77391e+11,0.3367795
661091,7.74345e+11,0.3472001
661091,7.72966e+11,0.3608973
661091,7.77598e+11,0.3367795
661091,7.76306e+11,0.3373334
661091,7.74667e+11,0.3666729
661091,7.74972e+11,0.3411662
661091,7.76341e+11,0.3373334
661091,7.77219e+11,0.3415644
661091,7.73673e+11,0.3729356
661091,7.75894e+11,0.34310358
661091,7.76909e+11,0.3383246
661091,7.7309e+11,0.3608973
661091,7.7672e+11,0.3383246
661091,7.74606e+11,0.3666729
661091,7.75783e+11,0.34123666
661091,7.75967e+11,0.34310358
661091,7.74882e+11,0.3473829
661091,7.74912e+11,0.3411662
661091,7.76624e+11,0.3397465
661091,7.73932e+11,0.3479355
661091,7.75631e+11,0.34123666
661091,7.73139e+11,0.3820908
661091,7.76928e+11,0.3383246
661091,7.73399e+11,0.3820908
661091,7.77072e+11,0.3415644
661091,7.74238e+11,0.3575094
661091,7.74137e+11,0.3575094
661091,7.75812e+11,0.34310358
661091,7.75722e+11,0.34123666
661091,7.75205e+11,0.3273906
661091,7.75064e+11,0.3411662
661091,7.74247e+11,0.3575094
661091,7.75983e+11,0.34310358
661091,7.73072e+11,0.3608973
661091,7.76809e+11,0.3383246
661091,7.76666e+11,0.3397465
661091,7.7684e+11,0.3383246
661091,7.76179e+11,0.3373334
661091,7.77272e+11,0.3415644
661091,7.73857e+11,0.3479355
661091,7.75647e+11,0.34123666
661091,7.74592e+11,0.3861794
661091,7.75001e+11,0.3411662
661091,7.75255e+11,0.3273906
661091,7.76739e+11,0.3383246
661091,7.72698e+11,0.3931612
661091,7.73007e+11,0.3608973
661091,7.73776e+11,0.3479355
661091,7.74642e+11,0.3666729
661091,7.75609e+11,0.34123666
661091,7.75991e+11,0.34310358
661091,7.7745e+11,0.3367795
661091,7.74531e+11,0.3866124
661091,7.74165e+11,0.3575094
661091,7.75151e+11,0.3411662
661091,7.7501e+11,0.3411662
661091,7.77486e+11,0.3367795
661091,7.7438e+11,0.3472001
661091,7.73018e+11,0.3608973
661091,7.74216e+11,0.3575094
661091,7.73766e+11,0.3479355
661091,7.76786e+11,0.3383246
661091,7.75452e+11,0.3285086
661091,7.74024e+11,0.3575094
661091,7.72812e+11,0.3608973
661091,7.73761e+11,0.3479355
661091,7.76427e+11,0.3397465
661091,7.7381e+11,0.3479355
661091,7.72732e+11,0.3931612
661091,7.76969e+11,0.3383246
661091,7.77496e+11,0.3367795
661091,7.73683e+11,0.3729356
661091,7.76315e+11,0.3373334
661091,7.75504e+11,0.34123666
661091,7.75412e+11,0.3273906
661091,7.75423e+11,0.3273906
661091,7.76826e+11,0.3383246
661091,7.77567e+11,0.3367795
661091,7.74162e+11,0.3575094
661091,7.76325e+11,0.3373334
661091,7.73702e+11,0.3479355
661091,7.75485e+11,0.3285086
661091,7.74151e+11,0.3575094
661091,7.74458e+11,0.3869901
661091,7.73258e+11,0.3820908
661091,7.77028e+11,0.3415644
661091,7.76864e+11,0.3383246
661091,7.75417e+11,0.3273906
661091,7.75921e+11,0.34310358
661091,7.77442e+11,0.3367795
661091,7.76569e+11,0.3397465
661091,7.75497e+11,0.3285086
661091,7.7545e+11,0.3285086
661091,7.75686e+11,0.34123666
661091,7.75199e+11,0.3411662
661091,7.75305e+11,0.3273906
661091,7.74526e+11,0.3866124
661091,7.75523e+11,0.34123666
661091,7.72964e+11,0.3608973
661091,7.74865e+11,0.3473829
661091,7.76467e+11,0.3397465
661091,7.73179e+11,0.3820908
661091,7.74404e+11,0.3472001
661091,7.75164e+11,0.3411662
661091,7.74954e+11,0.3411662
661091,7.75711e+11,0.34123666
661091,7.73919e+11,0.3479355
661091,7.75318e+11,0.3273906
661091,7.77393e+11,0.3367795
661091,7.74324e+11,0.3472001
661091,7.72667e+11,0.3931612
661091,7.74542e+11,0.3866124
661091,7.74188e+11,0.3575094
661091,7.75207e+11,0.3273906
661091,7.76922e+11,0.3383246
661091,7.73e+11,0.3608973
661091,7.76435e+11,0.3397465
661091,7.74921e+11,0.3411662
661091,7.76141e+11,0.3373334
661091,7.75725e+11,0.34123666
661091,7.76842e+11,0.3383246
661091,7.76033e+11,0.34310358
661091,7.73394e+11,0.3820908
661091,7.7567e+11,0.34123666
661091,7.76335e+11,0.3373334
661091,7.73821e+11,0.3479355
661091,7.7624e+11,0.3373334
661091,7.75969e+11,0.34310358
661091,7.74811e+11,0.3473829
661091,7.74504e+11,0.3867202
661091,7.7559e+11,0.34123666
661091,7.72612e+11,0.3931612
661091,7.76359e+11,0.3373334
661091,7.74688e+11,0.3666729
661091,7.76331e+11,0.3373334
661091,7.73517e+11,0.3729356
661091,7.77046e+11,0.3415644
661091,7.75915e+11,0.34310358
661091,7.75603e+11,0.34123666
661091,7.74218e+11,0.3575094
661091,7.728e+11,0.3608973
661091,7.77297e+11,0.3415644
661091,7.76788e+11,0.3383246
661091,7.72848e+11,0.3608973
661091,7.75541e+11,0.34123666
661091,7.77062e+11,0.3415644
661091,7.72677e+11,0.3931612
661091,7.74624e+11,0.3666729
661091,7.73963e+11,0.3504225
661091,7.77084e+11,0.3415644
661091,7.73879e+11,0.3479355
661091,7.76313e+11,0.3373334
661091,7.75634e+11,0.34123666
661091,7.72715e+11,0.3931612
661091,7.76416e+11,0.3397465
661091,7.74705e+11,0.3666729
661091,7.7266e+11,0.3931612
661091,7.74877e+11,0.3473829
661091,7.76462e+11,0.3397465
661091,7.74889e+11,0.3473829
661091,7.77109e+11,0.3415644
661091,7.7447e+11,0.3869901
661091,7.7698e+11,0.3383246
661091,7.74758e+11,0.3473829
661091,7.77406e+11,0.3367795
661091,7.76595e+11,0.3397465
661091,7.76919e+11,0.3383246
661091,7.76407e+11,0.3397465
661091,7.74078e+11,0.3575094
661091,7.74164e+11,0.3575094
661091,7.77243e+11,0.3415644
661091,7.77479e+11,0.3367795
661091,7.75489e+11,0.3285086
661091,7.76424e+11,0.3397465
661091,7.76097e+11,0.34310358
661091,7.73582e+11,0.3729356
661091,7.75487e+11,0.3285086
661091,7.7446e+11,0.3869901
661091,7.73047e+11,0.3608973
661091,7.75525e+11,0.34123666
661091,7.75384e+11,0.3273906
661091,7.72633e+11,0.3931612
661091,7.74094e+11,0.3575094
661091,7.76353e+11,0.3373334
661091,7.77075e+11,0.3415644
661091,7.74849e+11,0.3473829
661091,7.77111e+11,0.3415644
661091,7.75749e+11,0.34123666
661091,7.74755e+11,0.3473829
661091,7.727e+11,0.3931612
661091,7.75119e+11,0.3411662
661091,7.74978e+11,0.3411662
661091,7.7528e+11,0.3273906
661091,7.76993e+11,0.3383246
661091,7.73877e+11,0.3479355
661091,7.76723e+11,0.3383246
661091,7.72671e+11,0.3931612
661091,7.75883e+11,0.34310358
661091,7.74552e+11,0.3866124
661091,7.76387e+11,0.3373334
661091,7.74039e+11,0.3575094
661091,7.7455e+11,0.3866124
661091,7.75433e+11,0.3273906
661091,7.7458e+11,0.3863024
661091,7.75471e+11,0.3285086
661091,7.7533e+11,0.3273906
661091,7.75995e+11,0.34310358
661091,7.73774e+11,0.3479355
661091,7.76297e+11,0.3373334
661091,7.77516e+11,0.3367795
661091,7.75369e+11,0.3273906
661091,7.76021e+11,0.34310358
661091,7.76328e+11,0.3373334
661091,7.75524e+11,0.34123666
661091,7.7408e+11,0.3575094
661091,7.75455e+11,0.3285086
661091,7.77515e+11,0.3367795
661091,7.74489e+11,0.3869901
661091,7.77336e+11,0.3367795
661091,7.73642e+11,0.3729356
661091,7.74902e+11,0.3411662
661091,7.76731e+11,0.3383246
661091,7.74924e+11,0.3411662
661091,7.75891e+11,0.34310358
661091,7.726e+11,0.3931612
661091,7.7413e+11,0.3575094
661091,7.77261e+11,0.3415644
661091,7.7392e+11,0.3479355
661091,7.75198e+11,0.3411662
661091,7.76938e+11,0.3383246
661091,7.75715e+11,0.34123666
661091,7.74019e+11,0.3575094
661091,7.73829e+11,0.3479355
661091,7.74498e+11,0.3869901
661091,7.76094e+11,0.34310358
661091,7.75019e+11,0.3411662
661091,7.7494e+11,0.3411662
661091,7.74423e+11,0.3472001
661091,7.72948e+11,0.3608973
661091,7.77057e+11,0.3415644
661091,7.77341e+11,0.3367795
661091,7.772e+11,0.3415644
661091,7.76263e+11,0.3373334
661091,7.77259e+11,0.3415644
661091,7.75208e+11,0.3273906
661091,7.74121e+11,0.3575094
661091,7.77394e+11,0.3367795
661091,7.74219e+11,0.3575094
661091,7.77138e+11,0.3415644
661091,7.77207e+11,0.3415644
661091,7.73029e+11,0.3608973
661091,7.73987e+11,0.3504225
661091,7.76871e+11,0.3383246
661091,7.77333e+11,0.3367795
661091,7.74797e+11,0.3473829
661091,7.76668e+11,0.3397465
661091,7.74262e+11,0.3575094
661091,7.74832e+11,0.3473829
661091,7.7581e+11,0.34310358
661091,7.77142e+11,0.3415644
661091,7.73298e+11,0.3820908
661091,7.77017e+11,0.3415644
661091,7.75274e+11,0.3273906
661091,7.75939e+11,0.34310358
661091,7.73969e+11,0.3504225
661091,7.7746e+11,0.3367795
661091,7.77071e+11,0.3415644
661091,7.76464e+11,0.3397465
661091,7.763e+11,0.3373334
661091,7.74157e+11,0.3575094
661091,7.76343e+11,0.3373334
661091,7.73524e+11,0.3729356
661091,7.74868e+11,0.3473829
661091,7.74351e+11,0.3472001
661091,7.77456e+11,0.3367795
661091,7.74512e+11,0.3867202
661091,7.74958e+11,0.3411662
