mID,moment,CPU
661091,9.46269e+11,0.38593401
661091,9.44935e+11,0.32477554
661091,9.45626e+11,0.27342793
661091,9.47844e+11,0.29048401
661091,9.47648e+11,0.38434205
661091,9.44732e+11,0.32477554
661091,9.45699e+11,0.27342793
661091,9.43226e+11,0.3126369
661091,9.4547e+11,0.28770051
661091,9.45287e+11,0.32412424
661091,9.46613e+11,0.28667985
661091,9.43936e+11,0.31110922
661091,9.45035e+11,0.31253534
661091,9.4534e+11,0.28770051
661091,9.44951e+11,0.32477554
661091,9.47071e+11,0.28255485
661091,9.47384e+11,0.31626515
661091,9.46776e+11,0.28667985
661091,9.43285e+11,0.3126369
661091,9.45998e+11,0.29437833
661091,9.46954e+11,0.28255485
661091,9.44544e+11,0.27787813
661091,9.43946e+11,0.31110922
661091,9.43016e+11,0.2959991
661091,9.46001e+11,0.29437833
661091,9.45999e+11,0.29437833
661091,9.45868e+11,0.27578893
661091,9.43153e+11,0.2959991
661091,9.46559e+11,0.28667985
661091,9.44352e+11,0.34381119
661091,9.46249e+11,0.38099001
661091,9.43187e+11,0.2962738
661091,9.44605e+11,0.27787813
661091,9.44464e+11,0.27787813
661091,9.46916e+11,0.28255485
661091,9.45369e+11,0.28770051
661091,9.46647e+11,0.28667985
661091,9.44035e+11,0.31110922
661091,9.4423e+11,0.34381119
661091,9.47473e+11,0.37155105
661091,9.47054e+11,0.28255485
661091,9.46152e+11,0.31788733
661091,9.47238e+11,0.31626515
661091,9.4425e+11,0.34381119
661091,9.4726e+11,0.31626515
661091,9.44088e+11,0.31110922
661091,9.43745e+11,0.29529713
661091,9.44881e+11,0.32477554
661091,9.45298e+11,0.32412424
661091,9.4712e+11,0.31632515
661091,9.4441e+11,0.27787813
661091,9.47002e+11,0.28255485
661091,9.45815e+11,0.27578893
661091,9.44132e+11,0.34122119
661091,9.47254e+11,0.31626515
661091,9.47954e+11,0.29048401
661091,9.47419e+11,0.37155105
661091,9.44107e+11,0.34122119
661091,9.47331e+11,0.31626515
661091,9.46526e+11,0.28667985
661091,9.45091e+11,0.31253534
661091,9.44447e+11,0.27787813
661091,9.44278e+11,0.34381119
661091,9.44034e+11,0.31110922
661091,9.46525e+11,0.28667985
661091,9.46025e+11,0.29437833
661091,9.47244e+11,0.31626515
661091,9.45749e+11,0.27080693
661091,9.45889e+11,0.27578893
661091,9.43561e+11,0.29529713
661091,9.45101e+11,0.31253534
661091,9.4688e+11,0.28255485
661091,9.45825e+11,0.27578893
661091,9.43538e+11,0.29529713
661091,9.45812e+11,0.27578893
661091,9.45295e+11,0.32412424
661091,9.46877e+11,0.28255485
661091,9.4455e+11,0.27787813
661091,9.4322e+11,0.3126369
661091,9.47396e+11,0.31626515
661091,9.47504e+11,0.37155105
661091,9.44085e+11,0.31110922
661091,9.43405e+11,0.3126369
661091,9.44563e+11,0.27787813
661091,9.44894e+11,0.32477554
661091,9.43178e+11,0.2962738
