mID,moment,CPU
661091,8.06864e+11,0.444161
661091,8.03982e+11,0.2108861
661091,8.07306e+11,0.3066759
661091,8.02426e+11,0.01855
661091,8.02705e+11,0.2510338
661091,8.07216e+11,0.4223558
661091,8.05275e+11,0.1855535
661091,8.06382e+11,0.18271837
661091,8.04968e+11,0.1870692
661091,8.03904e+11,0.2108861
661091,8.04804e+11,0.0607122
661091,8.02997e+11,0.2528518
661091,8.0751e+11,0.3066759
661091,8.0626e+11,0.1823322
661091,8.03678e+11,0.2027904
661091,8.04847e+11,0.0588222
661091,8.07439e+11,0.3066759
661091,8.04076e+11,0.2061626
661091,8.06164e+11,0.1823322
661091,8.04075e+11,0.2061626
661091,8.04377e+11,0.2069277
661091,8.06657e+11,0.3003261
661091,8.0324e+11,0.2412187
661091,8.04609e+11,0.0660044
661091,8.03758e+11,0.2108861
661091,8.02865e+11,0.2528518
661091,8.04427e+11,0.2069277
661091,8.05342e+11,0.1855535
661091,8.06524e+11,0.2044961
661091,8.07333e+11,0.3145439
661091,8.07192e+11,0.4228937
661091,8.07406e+11,0.3103271
661091,8.03923e+11,0.2108861
661091,8.05169e+11,0.186787
661091,8.05085e+11,0.186787
661091,8.03362e+11,0.2412187
661091,8.05902e+11,0.1760226
661091,8.05313e+11,0.1855535
661091,8.03917e+11,0.2108861
661091,8.05547e+11,0.1757792
661091,8.0343e+11,0.2027904
661091,8.0703e+11,0.4218351
661091,8.04111e+11,0.2061626
661091,8.02587e+11,0.2516918
661091,8.02938e+11,0.2528518
661091,8.06724e+11,0.333392
661091,8.05951e+11,0.1764737
661091,8.07331e+11,0.3079599
661091,8.04965e+11,0.1870692
661091,8.02945e+11,0.2528518
661091,8.07279e+11,0.42190281
661091,8.07138e+11,0.4218351
661091,8.06813e+11,0.335261
661091,8.03379e+11,0.2412187
661091,8.04306e+11,0.2069277
661091,8.06297e+11,0.1861782
661091,8.07553e+11,0.3066759
661091,8.05189e+11,0.186787
661091,8.05219e+11,0.1855535
661091,8.0282e+11,0.2528518
661091,8.04418e+11,0.2069277
661091,8.03783e+11,0.2108861
661091,8.06163e+11,0.1823322
661091,8.02795e+11,0.2510338
661091,8.05631e+11,0.1739272
661091,8.05989e+11,0.1760226
661091,8.0486e+11,0.0588222
661091,8.05239e+11,0.1855535
661091,8.03135e+11,0.2412187
661091,8.07197e+11,0.4223558
661091,8.0402e+11,0.2061626
661091,8.06459e+11,0.2048709
661091,8.04238e+11,0.2065097
661091,8.06209e+11,0.18246571
661091,8.04903e+11,0.1870692
661091,8.05988e+11,0.1760226
661091,8.06955e+11,0.444161
661091,8.02595e+11,0.2511788
661091,8.03762e+11,0.2108861
661091,8.07307e+11,0.3066759
661091,8.07472e+11,0.3066759
661091,8.05255e+11,0.1855535
661091,8.05562e+11,0.1739272
661091,8.042e+11,0.2061626
661091,8.06355e+11,0.18271837
661091,8.0242e+11,0.01855
661091,8.0357e+11,0.2027904
661091,8.07327e+11,0.3079599
661091,8.06442e+11,0.2048709
661091,8.04483e+11,0.1942887
661091,8.02605e+11,0.2510338
661091,8.04496e+11,0.1940398
661091,8.07066e+11,0.4218351
661091,8.05156e+11,0.186787
661091,8.06272e+11,0.1823322
661091,8.0438e+11,0.2069277
661091,8.04887e+11,0.0588222
661091,8.0748e+11,0.3066759
661091,8.02912e+11,0.2528518
661091,8.05814e+11,0.1760226
661091,8.06993e+11,0.444161
661091,8.02754e+11,0.2510338
661091,8.0664e+11,0.2044961
661091,8.07416e+11,0.3095069
661091,8.03509e+11,0.2027904
661091,8.06893e+11,0.444161
661091,8.0678e+11,0.335261
661091,8.04939e+11,0.1870692
661091,8.03595e+11,0.2027904
661091,8.06422e+11,0.2044961
661091,8.06831e+11,0.335261
