mID,moment,CPU
661091,6.79227e+11,0.3173365
661091,6.79253e+11,0.3173365
661091,6.7956e+11,0.3248263
661091,6.7911e+11,0.3235686
661091,6.80747e+11,0.3212263
661091,6.77975e+11,0.3149131
661091,6.80568e+11,0.3234616
661091,6.79034e+11,0.3235686
661091,6.80993e+11,0.3212263
661091,6.79123e+11,0.3235686
661091,6.78464e+11,0.3189113
661091,6.81151e+11,0.3220063
661091,6.80493e+11,0.3234616
661091,6.81248e+11,0.3220063
661091,6.81525e+11,0.3256
661091,6.8017e+11,0.3251645
661091,6.77557e+11,0.3200279
661091,6.8136e+11,0.3256
661091,6.81032e+11,0.3220063
661091,6.78948e+11,0.3235686
661091,6.79506e+11,0.3248263
661091,6.7904e+11,0.3235686
661091,6.80389e+11,0.3235275
661091,6.778e+11,0.3149131
661091,6.80573e+11,0.3234616
661091,6.81505e+11,0.3256
661091,6.79495e+11,0.3218455
661091,6.78193e+11,0.3147711
661091,6.80685e+11,0.3234616
661091,6.80439e+11,0.3234616
661091,6.80257e+11,0.3251645
661091,6.77459e+11,0.3200279
661091,6.81449e+11,0.3256
661091,6.80819e+11,0.3212263
661091,6.8103e+11,0.3220063
661091,6.80287e+11,0.3251645
661091,6.79905e+11,0.3241261
661091,6.78904e+11,0.3235686
661091,6.81891e+11,0.3197723
661091,6.77478e+11,0.3200279
661091,6.81748e+11,0.3283933
661091,6.8109e+11,0.3220063
661091,6.81274e+11,0.3220063
661091,6.77498e+11,0.3200279
661091,6.79838e+11,0.3241261
661091,6.80631e+11,0.3234616
661091,6.81944e+11,0.3204647
661091,6.78529e+11,0.3189113
661091,6.80692e+11,0.3234616
661091,6.79352e+11,0.3173365
661091,6.80523e+11,0.3234616
661091,6.79696e+11,0.3269473
661091,6.81678e+11,0.3283933
661091,6.79532e+11,0.3248263
661091,6.78759e+11,0.3199068
661091,6.78856e+11,0.3199068
661091,6.80092e+11,0.3239354
661091,6.78072e+11,0.3147711
661091,6.78404e+11,0.3189113
661091,6.81679e+11,0.3283933
661091,6.8184e+11,0.3197723
661091,6.81036e+11,0.3220063
661091,6.79848e+11,0.3241261
661091,6.79147e+11,0.3235686
661091,6.8122e+11,0.3220063
661091,6.80032e+11,0.3239354
661091,6.82136e+11,0.3204647
661091,6.78207e+11,0.3147711
661091,6.82134e+11,0.3204647
661091,6.8189e+11,0.3197723
661091,6.79642e+11,0.3269473
661091,6.79816e+11,0.3241261
661091,6.81767e+11,0.3199831
661091,6.78802e+11,0.3199068
661091,6.80965e+11,0.3212263
661091,6.80824e+11,0.3212263
661091,6.7781e+11,0.3149131
661091,6.80614e+11,0.3234616
661091,6.80629e+11,0.3234616
661091,6.79674e+11,0.3269473
661091,6.78004e+11,0.3147711
661091,6.81504e+11,0.3256
661091,6.79051e+11,0.3235686
661091,6.81758e+11,0.3199831
661091,6.80426e+11,0.3234616
661091,6.79304e+11,0.3173365
661091,6.77677e+11,0.3200279
661091,6.79766e+11,0.3269473
661091,6.80049e+11,0.3239354
661091,6.81757e+11,0.3199831
661091,6.79163e+11,0.3235686
