mID,moment,CPU
661091,8.44588e+11,0.3052512
661091,8.46631e+11,0.3064629
661091,8.47322e+11,0.30743
661091,8.43093e+11,0.2933687
661091,8.44587e+11,0.3052512
661091,8.46428e+11,0.3166855
661091,8.44408e+11,0.3075722
661091,8.42874e+11,0.3077119
661091,8.46473e+11,0.3166855
661091,8.46409e+11,0.3166855
661091,8.44352e+11,0.3075722
661091,8.44991e+11,0.3063015
661091,8.45088e+11,0.3063015
661091,8.47036e+11,0.3051758
661091,8.46647e+11,0.3064629
661091,8.44517e+11,0.3052512
661091,8.42933e+11,0.3077119
661091,8.452e+11,0.3083758
661091,8.46566e+11,0.3166855
661091,8.44872e+11,0.3063015
661091,8.42788e+11,0.3077119
661091,8.45642e+11,0.3113907
661091,8.43688e+11,0.2980667
661091,8.46089e+11,0.3091621
661091,8.44413e+11,0.3075722
661091,8.46025e+11,0.3091621
661091,8.47075e+11,0.3051758
661091,8.43825e+11,0.2980667
661091,8.44525e+11,0.3052512
661091,8.46048e+11,0.3091621
661091,8.43859e+11,0.2980667
661091,8.46301e+11,0.3166855
661091,8.4616e+11,0.3091621
661091,8.45289e+11,0.3083758
661091,8.44659e+11,0.3052512
661091,8.4487e+11,0.3063015
661091,8.42922e+11,0.3077119
661091,8.44818e+11,0.3063015
661091,8.47065e+11,0.3051758
661091,8.4631e+11,0.3166855
661091,8.45731e+11,0.3050704
661091,8.4439e+11,0.3075722
661091,8.4493e+11,0.3063015
661091,8.45008e+11,0.3063015
661091,8.44154e+11,0.3210303
661091,8.45363e+11,0.3083758
661091,8.43905e+11,0.3030983
661091,8.46577e+11,0.3166855
661091,8.44532e+11,0.3052512
661091,8.45518e+11,0.3113907
661091,8.46106e+11,0.3091621
661091,8.4378e+11,0.2980667
661091,8.45519e+11,0.3113907
661091,8.4568e+11,0.3113907
661091,8.44876e+11,0.3063015
661091,8.43755e+11,0.2980667
661091,8.4506e+11,0.3063015
661091,8.45976e+11,0.3048499
661091,8.46787e+11,0.3064629
661091,8.44095e+11,0.3032325
661091,8.45974e+11,0.3048499
661091,8.4573e+11,0.3050704
661091,8.47445e+11,0.30743
661091,8.47188e+11,0.3051758
661091,8.46797e+11,0.3064629
661091,8.44522e+11,0.3052512
661091,8.44805e+11,0.3063015
661091,8.44664e+11,0.3052512
661091,8.4421e+11,0.3110202
661091,8.46326e+11,0.3166855
661091,8.47441e+11,0.30743
661091,8.44469e+11,0.3075722
661091,8.45606e+11,0.3113907
661091,8.44404e+11,0.3075722
661091,8.45344e+11,0.3083758
661091,8.45598e+11,0.3113907
661091,8.47105e+11,0.3051758
661091,8.44266e+11,0.3110202
661091,8.43053e+11,0.2933687
661091,8.45597e+11,0.3113907
661091,8.44519e+11,0.3052512
661091,8.44821e+11,0.3063015
661091,8.45038e+11,0.3063015
661091,8.4659e+11,0.3166855
661091,8.44569e+11,0.3052512
661091,8.44874e+11,0.3063015
661091,8.43872e+11,0.2980667
661091,8.45873e+11,0.3050704
661091,8.46663e+11,0.3064629
661091,8.45608e+11,0.3113907
661091,8.43189e+11,0.2965837
661091,8.43531e+11,0.2885119
661091,8.45533e+11,0.3113907
661091,8.44254e+11,0.3110202
661091,8.45329e+11,0.3083758
661091,8.46256e+11,0.3091621
661091,8.4713e+11,0.3051758
661091,8.44094e+11,0.3032325
661091,8.45155e+11,0.3083758
661091,8.47363e+11,0.30743
661091,8.43193e+11,0.2965837
661091,8.47471e+11,0.30743
661091,8.44923e+11,0.3063015
661091,8.4475e+11,0.3052512
661091,8.45481e+11,0.3113907
661091,8.4595e+11,0.3031033
661091,8.467e+11,0.3064629
661091,8.46741e+11,0.3064629
661091,8.44452e+11,0.3075722
661091,8.46699e+11,0.3064629
661091,8.46489e+11,0.3166855
661091,8.44028e+11,0.3030983
661091,8.45275e+11,0.3083758
661091,8.44083e+11,0.3032325
661091,8.43283e+11,0.2965837
661091,8.45542e+11,0.3113907
661091,8.43823e+11,0.2980667
661091,8.45969e+11,0.3048499
661091,8.46189e+11,0.3091621
661091,8.45208e+11,0.3083758
661091,8.42947e+11,0.3077119
661091,8.43703e+11,0.2980667
661091,8.44948e+11,0.3063015
661091,8.45986e+11,0.3040564
661091,8.46984e+11,0.3051758
661091,8.46534e+11,0.3166855
661091,8.47043e+11,0.3051758
661091,8.44736e+11,0.3052512
661091,8.45886e+11,0.3011225
661091,8.45916e+11,0.3004244
661091,8.45399e+11,0.3083758
661091,8.42787e+11,0.3077119
661091,8.43946e+11,0.3030983
661091,8.4674e+11,0.3064629
661091,8.4558e+11,0.3113907
661091,8.46778e+11,0.3064629
661091,8.43432e+11,0.2885119
661091,8.46135e+11,0.3091621
661091,8.47379e+11,0.30743
661091,8.43749e+11,0.2980667
661091,8.45154e+11,0.3083758
661091,8.44829e+11,0.3063015
661091,8.47182e+11,0.3051758
661091,8.47401e+11,0.30743
661091,8.45418e+11,0.3113907
661091,8.4436e+11,0.3075722
661091,8.46372e+11,0.3166855
661091,8.4693e+11,0.3051758
661091,8.43039e+11,0.2933687
661091,8.46846e+11,0.3064629
661091,8.45596e+11,0.3113907
661091,8.44447e+11,0.3075722
661091,8.4444e+11,0.3075722
661091,8.47183e+11,0.3051758
661091,8.46003e+11,0.3091621
661091,8.45203e+11,0.3083758
661091,8.43878e+11,0.2980667
661091,8.46178e+11,0.3091621
661091,8.43929e+11,0.3030983
661091,8.46201e+11,0.3091621
661091,8.44867e+11,0.3063015
661091,8.43011e+11,0.2933687
661091,8.46644e+11,0.3064629
661091,8.44777e+11,0.3052512
661091,8.46084e+11,0.3091621
661091,8.47304e+11,0.30743
661091,8.4737e+11,0.30743
661091,8.44222e+11,0.3110202
