mID,moment,CPU
661091,7.85101e+11,0.4790345
661091,7.86008e+11,0.4918051
661091,7.84609e+11,0.4642624
661091,7.82458e+11,0.3311757
661091,7.85812e+11,0.47886
661091,7.86191e+11,0.4493901
661091,7.8585e+11,0.47886
661091,7.86312e+11,0.4547903
661091,7.85574e+11,0.4649455
661091,7.82912e+11,0.4529216
661091,7.84926e+11,0.4526442
661091,7.83988e+11,0.4302935
661091,7.83029e+11,0.4834732
661091,7.87313e+11,0.3397635
661091,7.86473e+11,0.4551527
661091,7.86591e+11,0.4547903
661091,7.85918e+11,0.47886
661091,7.86744e+11,0.3389662
661091,7.8276e+11,0.4529216
661091,7.85078e+11,0.4738542
661091,7.86114e+11,0.4479251
661091,7.86928e+11,0.3289185
661091,7.87374e+11,0.3397635
661091,7.84936e+11,0.4526442
661091,7.83665e+11,0.432153
661091,7.85796e+11,0.47886
661091,7.86064e+11,0.4481416
661091,7.86346e+11,0.4705613
661091,7.83939e+11,0.4302935
661091,7.82931e+11,0.4529216
661091,7.8671e+11,0.3389662
661091,7.85716e+11,0.480001
661091,7.86978e+11,0.3289185
661091,7.86031e+11,0.4918051
661091,7.85068e+11,0.4738542
661091,7.86599e+11,0.3840103
661091,7.87105e+11,0.3359525
661091,7.85705e+11,0.480001
661091,7.85728e+11,0.480001
661091,7.85541e+11,0.4649455
661091,7.8295e+11,0.4529216
661091,7.86203e+11,0.44800139
661091,7.83214e+11,0.4762712
661091,7.8606e+11,0.4918051
661091,7.85205e+11,0.4762312
661091,7.8297e+11,0.4529216
661091,7.8608e+11,0.4479251
661091,7.86745e+11,0.3389662
661091,7.82977e+11,0.4529216
661091,7.84342e+11,0.4369929
661091,7.84809e+11,0.4526442
661091,7.8336e+11,0.4775396
661091,7.85003e+11,0.4738542
661091,7.82852e+11,0.4529216
661091,7.84596e+11,0.4642624
661091,7.83579e+11,0.4466526
661091,7.8487e+11,0.4548412
661091,7.83083e+11,0.4801392
661091,7.84493e+11,0.4366973
661091,7.8417e+11,0.4752735
661091,7.83679e+11,0.434503
661091,7.86609e+11,0.3389662
661091,7.8664e+11,0.3389662
661091,7.84095e+11,0.4752735
661091,7.85214e+11,0.4762312
661091,7.8422e+11,0.4369929
661091,7.84727e+11,0.4642624
661091,7.86211e+11,0.44800139
661091,7.83282e+11,0.4762712
661091,7.85553e+11,0.4649455
661091,7.8541e+11,0.4649455
661091,7.84599e+11,0.4642624
661091,7.84904e+11,0.4526442
661091,7.86514e+11,0.4547903
661091,7.83732e+11,0.432153
661091,7.8674e+11,0.3389662
661091,7.84589e+11,0.4372524
661091,7.84774e+11,0.4642624
661091,7.85852e+11,0.47886
661091,7.84439e+11,0.4368003
661091,7.83149e+11,0.4762712
661091,7.85486e+11,0.4649455
661091,7.87448e+11,0.3397635
661091,7.86147e+11,0.4479251
661091,7.82432e+11,0.3311757
661091,7.86511e+11,0.4547903
661091,7.85505e+11,0.4649455
661091,7.857e+11,0.480001
661091,7.8553e+11,0.4649455
661091,7.82517e+11,0.3311757
661091,7.85985e+11,0.47886
661091,7.87275e+11,0.3397635
661091,7.85118e+11,0.4790345
661091,7.85529e+11,0.4649455
661091,7.8692e+11,0.3290854
661091,7.8748e+11,0.3397635
661091,7.85944e+11,0.47886
661091,7.83115e+11,0.4762712
661091,7.85972e+11,0.47886
661091,7.83952e+11,0.4302935
661091,7.84105e+11,0.4752735
661091,7.85145e+11,0.4790345
661091,7.85324e+11,0.4759365
661091,7.82497e+11,0.3311757
661091,7.84136e+11,0.4752735
661091,7.83332e+11,0.4775396
661091,7.85881e+11,0.47886
661091,7.86135e+11,0.4479251
661091,7.84773e+11,0.4642624
661091,7.83326e+11,0.4775396
661091,7.83887e+11,0.432153
661091,7.83746e+11,0.432153
661091,7.84437e+11,0.4368003
661091,7.83678e+11,0.434503
661091,7.85476e+11,0.4649455
661091,7.86863e+11,0.3389662
661091,7.85069e+11,0.4738542
