mID,moment,CPU
661091,5.9099e+11,0.31592
661091,5.90814e+11,0.31592
661091,5.88493e+11,0.314869
661091,5.87386e+11,0.319158
661091,5.89713e+11,0.31615
661091,5.89204e+11,0.311543
661091,5.91079e+11,0.310792
661091,5.89242e+11,0.311543
661091,5.91976e+11,0.317797
661091,5.88966e+11,0.313655
661091,5.87328e+11,0.319158
661091,5.91812e+11,0.312209
661091,5.90351e+11,0.316495
661091,5.88318e+11,0.314869
661091,5.89219e+11,0.311543
661091,5.87445e+11,0.324579
661091,5.90705e+11,0.31592
661091,5.91855e+11,0.312209
661091,5.89865e+11,0.317527
661091,5.91084e+11,0.310792
661091,5.9047e+11,0.314859
661091,5.89983e+11,0.317527
661091,5.91083e+11,0.310792
661091,5.8931e+11,0.311543
661091,5.90136e+11,0.316495
661091,5.90307e+11,0.316495
661091,5.87688e+11,0.324579
661091,5.8847e+11,0.314869
661091,5.89506e+11,0.31615
661091,5.9032e+11,0.316495
661091,5.89659e+11,0.31615
661091,5.89826e+11,0.317527
661091,5.88328e+11,0.314869
661091,5.88593e+11,0.314869
661091,5.89188e+11,0.313655
661091,5.91435e+11,0.312463
661091,5.92197e+11,0.317797
661091,5.89738e+11,0.31615
661091,5.87347e+11,0.319158
661091,5.90102e+11,0.316495
661091,5.92177e+11,0.317797
661091,5.89108e+11,0.313655
661091,5.9037e+11,0.316495
661091,5.8846e+11,0.314869
661091,5.89991e+11,0.317527
661091,5.90925e+11,0.31592
661091,5.8912e+11,0.313655
661091,5.91608e+11,0.312209
661091,5.88933e+11,0.313655
661091,5.87366e+11,0.319158
661091,5.91119e+11,0.310792
661091,5.89595e+11,0.31615
661091,5.89452e+11,0.311543
661091,5.88597e+11,0.314869
661091,5.8841e+11,0.314869
661091,5.89472e+11,0.311543
661091,5.90137e+11,0.316495
661091,5.91973e+11,0.317797
661091,5.87393e+11,0.319158
661091,5.90341e+11,0.316495
661091,5.91406e+11,0.312463
661091,5.90387e+11,0.316495
661091,5.91314e+11,0.312463
661091,5.87268e+11,0.319158
661091,5.91979e+11,0.317797
