mID,moment,CPU
661091,9.21116e+11,0.379502
661091,9.21552e+11,0.38639
661091,9.1867e+11,0.0700256
661091,9.20563e+11,0.323838
661091,9.21994e+11,0.3120746
661091,9.18138e+11,0.177403
661091,9.22156e+11,0.3120746
661091,9.21904e+11,0.2883463
661091,9.19963e+11,0.359805
661091,9.2107e+11,0.379502
661091,9.22515e+11,0.3298181
661091,9.19656e+11,0.3322253
661091,9.18592e+11,0.271727
661091,9.19492e+11,0.2717557
661091,9.20609e+11,0.323838
661091,9.18197e+11,0.177403
661091,9.20948e+11,0.3020428
661091,9.19535e+11,0.3322253
661091,9.22482e+11,0.3631323
661091,9.21498e+11,0.3181114
661091,9.20982e+11,0.3020428
661091,9.18763e+11,0.0700256
661091,9.18952e+11,0.2677636
661091,9.205e+11,0.323838
661091,9.18446e+11,0.271727
661091,9.20693e+11,0.323838
661091,9.18065e+11,0.177403
661091,9.2003e+11,0.359805
661091,9.21482e+11,0.3181114
661091,9.21212e+11,0.379502
661091,9.22021e+11,0.3120746
661091,9.21564e+11,0.38639
661091,9.22205e+11,0.3631333
661091,9.19123e+11,0.2677636
661091,9.19857e+11,0.359805
661091,9.2059e+11,0.323838
661091,9.20235e+11,0.3019795
661091,9.19957e+11,0.359805
661091,9.18118e+11,0.177403
661091,9.21718e+11,0.2840183
661091,9.20075e+11,0.359805
661091,9.22631e+11,0.3298181
661091,9.19162e+11,0.2677636
661091,9.21412e+11,0.3181114
661091,9.20639e+11,0.323838
661091,9.22379e+11,0.3631323
661091,9.19653e+11,0.3322253
661091,9.18657e+11,0.0700256
661091,9.21967e+11,0.3120746
661091,9.21826e+11,0.2840183
661091,9.21501e+11,0.3181114
661091,9.18067e+11,0.177403
661091,9.20985e+11,0.3020428
661091,9.19877e+11,0.359805
661091,9.19907e+11,0.359805
661091,9.1802e+11,0.177403
661091,9.20237e+11,0.3019795
661091,9.18471e+11,0.271727
661091,9.20851e+11,0.3020428
661091,9.18251e+11,0.177403
661091,9.20319e+11,0.3019795
661091,9.20626e+11,0.323838
661091,9.19548e+11,0.3322253
661091,9.19927e+11,0.359805
661091,9.17823e+11,0.269523
661091,9.21147e+11,0.379502
661091,9.19591e+11,0.3322253
661091,9.20676e+11,0.323838
661091,9.21643e+11,0.2840183
661091,9.1845e+11,0.271727
661091,9.22573e+11,0.3298181
661091,9.2216e+11,0.3120746
661091,9.2025e+11,0.3019795
661091,9.21043e+11,0.379502
661091,9.18132e+11,0.177403
661091,9.22413e+11,0.3631323
661091,9.22495e+11,0.3631323
661091,9.21573e+11,0.38639
661091,9.21432e+11,0.3181114
661091,9.17805e+11,0.269523
661091,9.19844e+11,0.359805
661091,9.2096e+11,0.3020428
661091,9.19575e+11,0.3322253
661091,9.22309e+11,0.3631323
661091,9.22168e+11,0.3120746
661091,9.19136e+11,0.2677636
661091,9.20502e+11,0.323838
661091,9.21263e+11,0.379502
661091,9.21328e+11,0.3181114
661091,9.22771e+11,0.3298181
661091,9.18453e+11,0.271727
661091,9.22546e+11,0.3298181
661091,9.21581e+11,0.38639
661091,9.2177e+11,0.2840183
661091,9.18283e+11,0.177403
661091,9.2111e+11,0.379502
661091,9.21519e+11,0.38639
661091,9.21378e+11,0.3181114
661091,9.2013e+11,0.3019795
661091,9.20532e+11,0.323838
661091,9.21183e+11,0.379502
661091,9.21215e+11,0.379502
661091,9.20128e+11,0.3019795
661091,9.198e+11,0.359805
661091,9.19006e+11,0.2677636
661091,9.19098e+11,0.2677636
661091,9.22734e+11,0.3298181
661091,9.22595e+11,0.3298181
661091,9.18334e+11,0.271727
661091,9.19871e+11,0.359805
661091,9.20178e+11,0.3019795
661091,9.2048e+11,0.323838
661091,9.19402e+11,0.2717557
661091,9.19909e+11,0.359805
661091,9.18457e+11,0.271727
661091,9.216e+11,0.2840183
661091,9.21308e+11,0.3181114
661091,9.22327e+11,0.3631323
661091,9.22419e+11,0.3631323
661091,9.18285e+11,0.177403
661091,9.22238e+11,0.3631333
661091,9.20988e+11,0.3020428
661091,9.1878e+11,0.0700256
661091,9.19503e+11,0.3322253
661091,9.19805e+11,0.359805
661091,9.19664e+11,0.3322253
661091,9.18727e+11,0.0700256
661091,9.22357e+11,0.3631323
661091,9.18319e+11,0.271727
661091,9.206e+11,0.323838
661091,9.19858e+11,0.359805
661091,9.22105e+11,0.3120746
661091,9.18967e+11,0.2677636
661091,9.19855e+11,0.359805
661091,9.20633e+11,0.323838
661091,9.22254e+11,0.3631333
661091,9.20681e+11,0.323838
661091,9.21871e+11,0.2840183
661091,9.19519e+11,0.3322253
661091,9.21861e+11,0.2840183
661091,9.18186e+11,0.177403
661091,9.20977e+11,0.3020428
661091,9.20558e+11,0.323838
661091,9.22442e+11,0.3631323
661091,9.21525e+11,0.38639
661091,9.2196e+11,0.3120746
661091,9.20275e+11,0.3019795
661091,9.18696e+11,0.0700256
661091,9.22057e+11,0.3120746
661091,9.19481e+11,0.2717557
661091,9.19013e+11,0.2677636
661091,9.21686e+11,0.2840183
661091,9.17722e+11,0.269523
661091,9.22348e+11,0.3631323
661091,9.21734e+11,0.2840183
661091,9.22347e+11,0.3631323
661091,9.21735e+11,0.2840183
661091,9.21742e+11,0.2840183
661091,9.21541e+11,0.38639
661091,9.19192e+11,0.2677636
661091,9.19734e+11,0.3322253
661091,9.2077e+11,0.3020428
661091,9.21357e+11,0.3181114
661091,9.21086e+11,0.379502
661091,9.20923e+11,0.3020428
661091,9.20647e+11,0.323838
661091,9.21635e+11,0.2840183
661091,9.18681e+11,0.0700256
661091,9.2248e+11,0.3631323
661091,9.21837e+11,0.2840183
661091,9.21711e+11,0.2840183
661091,9.22699e+11,0.3298181
661091,9.21591e+11,0.38639
661091,9.18787e+11,0.0700256
661091,9.21366e+11,0.3181114
661091,9.19345e+11,0.2717557
661091,9.19724e+11,0.3322253
661091,9.21255e+11,0.379502
661091,9.22458e+11,0.3631323
661091,9.21971e+11,0.3120746
661091,9.20384e+11,0.3019795
661091,9.19723e+11,0.3322253
661091,9.20056e+11,0.359805
661091,9.2185e+11,0.2840183
661091,9.17782e+11,0.269523
661091,9.21468e+11,0.3181114
661091,9.19357e+11,0.2717557
661091,9.20716e+11,0.372605
661091,9.22426e+11,0.3631323
661091,9.19861e+11,0.359805
661091,9.22707e+11,0.3298181
661091,9.18754e+11,0.0700256
661091,9.209e+11,0.3020428
661091,9.20434e+11,0.323838
661091,9.20736e+11,0.372605
661091,9.21783e+11,0.2840183
661091,9.18049e+11,0.177403
661091,9.18385e+11,0.271727
661091,9.18998e+11,0.2677636
661091,9.21545e+11,0.38639
661091,9.20989e+11,0.3020428
661091,9.19465e+11,0.2717557
661091,9.2143e+11,0.3181114
661091,9.20008e+11,0.359805
661091,9.21651e+11,0.2840183
661091,9.22637e+11,0.3298181
661091,9.21038e+11,0.379502
661091,9.19365e+11,0.2717557
661091,9.19224e+11,0.2717557
661091,9.20129e+11,0.3019795
661091,9.1794e+11,0.269523
661091,9.19252e+11,0.2717557
661091,9.21481e+11,0.3181114
661091,9.21e+11,0.379502
661091,9.18611e+11,0.0700256
661091,9.22192e+11,0.3120746
661091,9.19807e+11,0.359805
661091,9.19149e+11,0.2677636
661091,9.22332e+11,0.3631323
661091,9.19151e+11,0.2677636
661091,9.22558e+11,0.3298181
661091,9.21296e+11,0.379502
661091,9.2245e+11,0.3631323
661091,9.2251e+11,0.3298181
661091,9.1806e+11,0.177403
661091,9.22331e+11,0.3631323
661091,9.21153e+11,0.379502
661091,9.19954e+11,0.359805
661091,9.1987e+11,0.359805
661091,9.22201e+11,0.3631333
661091,9.22117e+11,0.3120746
661091,9.20867e+11,0.3020428
661091,9.22148e+11,0.3120746
661091,9.21648e+11,0.2840183
661091,9.1979e+11,0.3322253
661091,9.21781e+11,0.2840183
661091,9.18376e+11,0.271727
661091,9.18748e+11,0.0700256
661091,9.22656e+11,0.3298181
661091,9.20203e+11,0.3019795
661091,9.17789e+11,0.269523
661091,9.20918e+11,0.3020428
661091,9.17948e+11,0.269523
661091,9.19279e+11,0.2717557
661091,9.20315e+11,0.3019795
661091,9.21242e+11,0.379502
661091,9.20881e+11,0.3020428
661091,9.2236e+11,0.3631323
661091,9.22662e+11,0.3298181
661091,9.17712e+11,0.269523
661091,9.22563e+11,0.3298181
661091,9.2069e+11,0.323838
661091,9.19413e+11,0.2717557
661091,9.18749e+11,0.0700256
661091,9.21727e+11,0.2840183
661091,9.18496e+11,0.271727
661091,9.19774e+11,0.3322253
661091,9.20956e+11,0.3020428
661091,9.18395e+11,0.271727
661091,9.21095e+11,0.379502
661091,9.22116e+11,0.3120746
661091,9.21668e+11,0.2840183
661091,9.18342e+11,0.271727
661091,9.20537e+11,0.323838
661091,9.19054e+11,0.2677636
661091,9.22132e+11,0.3120746
661091,9.22222e+11,0.3631333
661091,9.20972e+11,0.3020428
661091,9.19093e+11,0.2677636
661091,9.20853e+11,0.3020428
661091,9.18886e+11,0.0698987
661091,9.19359e+11,0.2717557
661091,9.22123e+11,0.3120746
661091,9.2159e+11,0.38639
661091,9.20611e+11,0.323838
661091,9.22428e+11,0.3631323
661091,9.17953e+11,0.269523
661091,9.19025e+11,0.2677636
661091,9.21682e+11,0.2840183
661091,9.22044e+11,0.3120746
661091,9.20546e+11,0.323838
661091,9.20221e+11,0.3019795
661091,9.21134e+11,0.379502
661091,9.19814e+11,0.359805
661091,9.22376e+11,0.3631323
661091,9.21889e+11,0.2840183
661091,9.22368e+11,0.3631323
661091,9.21849e+11,0.2840183
661091,9.21238e+11,0.379502
661091,9.18316e+11,0.271727
661091,9.18348e+11,0.271727
661091,9.18551e+11,0.271727
661091,9.19665e+11,0.3322253
661091,9.21417e+11,0.3181114
661091,9.21694e+11,0.2840183
661091,9.18268e+11,0.177403
661091,9.22661e+11,0.3298181
661091,9.2252e+11,0.3298181
661091,9.20259e+11,0.3019795
661091,9.18119e+11,0.177403
661091,9.18452e+11,0.271727
